"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86c2ay3f9","pf1h4pch","[lenovo thinkpad t480]","Przyjęcie","","","i5","8350u","","8","","","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak, Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2ayfvy","J7KMY33","[dell latitude 5500]","Serwis","[QWERTY PL]","","","","","","","","[Zwykłe ryski / otarcia, Dotyk]","[Nie włącza się]","diody
","","[2025.01. 23- USA]",""
"86c2b6zp2","5CD9087W1K","[hp zbook 17 g5]","Przyjęcie","[QWERTY PL]","","i7","8850H","P4200","32","2000","","[Bez wad, Bad pixel / robaczek]","","","","[2025.02 - zbook  i inne]",""
"86c2b7054","5cd9132xqp","[hp zbook 17 g5]","Serwis","[Niekompletna, QWERTY PL]","","i7","8850H","P4200","32","2000","1366 x 768","[Problem]","","BRAK ROGOW PLASTIKOWYCH
WGNIOTKI NA KLAPIE
LINIA POZIOMA 

","","[2025.02 - zbook  i inne]",""
"86c2b737x","5cd9132xq1","[hp zbook 17 g5]","Przyjęcie","[QWERTY PL]","","i7","8850H","P4200","32","2000","","[Bez wad]","","","","[2025.02 - zbook  i inne]",""
"86c2b77mn","5cd93789yf","[hp zbook 17 g5]","Serwis","[QWERTY PL]","","i7","","","","","","[Zbita]","","DIODA
","","[2025.02 - zbook  i inne]",""
"86c2b7y49","cnd1273l2h","[hp zbook fury 17 g7 workstation]","Serwis","[QWERTY PL]","","i7","","","","","","[Bez wad]","[Hasło Bios]","","","[2025.02 - zbook  i inne]",""
"86c2b86nq","cnd14103zh","[hp zbook fury 17 g7 workstation]","Serwis","[QWERTY PL]","","i7","10850H","","64","","","[Problem]","[]","MIGA, PASY
","","[2025.02 - zbook  i inne]",""
"86c2b8btp","cnd141041l","[hp zbook fury 17 g7 workstation]","Serwis","[QWERTY PL]","","","","","","","","[Zbita]","[]","","","[2025.02 - zbook  i inne]",""
"86c2b8rd5","CND1330MGD","[zbook fury 15 g7]","Serwis","[QWERTY PL]","","i7","","","","","","[Zbita]","[Nie włącza się]","","","[2025.02 - zbook  i inne]",""
"86c2bapjy","5CG3462L6W","[zbook firefly 16 inch g10]","Serwis","[QWERTY PL]","","i7","1365U","","32","","","[Bez wad]","[Hasło Bios]","","","[2025.02 - zbook  i inne]",""
"86c2bav9w","5cg3496d0d","[zbook firefly 16 inch g10]","Serwis","[QWERTY PL]","","","","","","","","[Bez wad]","[Nie włącza się]","","","[2025.02 - zbook  i inne]",""
"86c2bbvbb","PF1HT6TL","[lenovo thinkpad t480]","Przyjęcie","","","i5","7300U","","16","256","","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[mix starych dostaw na nowej hali]",""
"86c2bbwuy","PF1ETHRM","[lenovo thinkpad t480]","Malarnia","","","i5","7300U","","16","256","","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[mix starych dostaw na nowej hali]",""
"86c2bbz9j","PF1HH5HH","[lenovo thinkpad t480]","Przyjęcie","","","i5","7300U","","16","256","","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[mix starych dostaw na nowej hali]",""
"86c2be0zn","pf1ht4pr","[lenovo thinkpad t480]","Malarnia","","","i5","7300U","","16","256","","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[mix starych dostaw na nowej hali]",""
"86c2becme","PF1HJ9FW","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","7300U","","8","256","","[Wszędzie otarcia]","[Bateria brak]","","3","[mix starych dostaw na nowej hali]",""
"86c2cbq3r","PF1DVXRQ","[lenovo thinkpad t480]","Serwis","","","","","","","BRAK","","[Zwykłe ryski / otarcia]","[Bateria brak, Nie włącza się]","ZIMA brak wewn baterii, dysku i kieszeni
","","[mix starych dostaw na nowej hali]",""
"86c2cbru4","pf1eu48y","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","7300U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Bateria brak, Palmrest]","","3","[mix starych dostaw na nowej hali]",""
"86c2cbt6k","pf1kcnhh","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Bateria brak]","
brak wewn baterii, dysku i kieszeni
","3","[mix starych dostaw na nowej hali]",""
"86c2cc0hx","pf1ke2fz","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350U","","16","","","[Zwykłe ryski / otarcia]","[Bateria brak, Palmrest]","","3","[mix starych dostaw na nowej hali]",""
"86c2cc3bv","pf1erjgh","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","","i5","7300U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Bateria brak]","brak wewn baterii, dysku i kieszeni

","3","[mix starych dostaw na nowej hali]",""
"86c2ccnqg","PF1H4FFN","[lenovo thinkpad t480]","Przyjęcie","[Brak]","","i5","8350U","","Brak","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak, Palmrest]","brak wewn baterii, dysku i kieszeni
","3","[mix starych dostaw na nowej hali]",""
"86c2cezzz","pf1dbbpt","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","[Klapa ma otarcia]","i5","8350u","","8","","","[Zwykłe ryski / otarcia]","[Spód X, Bateria brak]","","3","[mix starych dostaw na nowej hali]",""
"86c2cgehb","pf1dw2nw","[lenovo thinkpad t480]","Przyjęcie","","","i5","8350u","","8","256","","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[mix starych dostaw na nowej hali]",""
"86c2chq3g","PF1KCHZP","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","","i5","8350u","","8","256","","[Zwykłe ryski / otarcia]","[Bateria brak, Palmrest, Ramka Matrycy]","","3","[mix starych dostaw na nowej hali]",""
"86c2cjzxd","pf1ern7l","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","7300U","","Brak","","","[Zbita]","[Bateria brak, Palmrest, Ramka Matrycy]","","3","[mix starych dostaw na nowej hali]",""
"86c2ckkbh","pf1ybp8z","[lenovo thinkpad t480]","Serwis","","","i5","","","","BRAK","","[Zwykłe ryski / otarcia]","[Bateria brak, Nie włącza się]","ZIMA brak wewn baterii, dysku i kieszeni
","","[mix starych dostaw na nowej hali]",""
"86c2ckkxr","pf1gxnay","[lenovo thinkpad t480]","Przyjęcie","[Brak]","","i5","7300U","","16","BRAK","","[Wszędzie otarcia]","[Bateria brak]"," brak wewn baterii, dysku i kieszeni
","3","[mix starych dostaw na nowej hali]",""
"86c2ckntr","pf1yceaj","[lenovo thinkpad t480]","Przyjęcie","[Brak]","","i5","8350u","","8","BRAK","","[Mikro otarcia]","[Bateria brak]","brak wewn baterii, dysku i kieszeni
","3","[mix starych dostaw na nowej hali]",""
"86c2cm738","PF1HH8YF","[lenovo thinkpad t480]","Serwis","","","i5","8350u","","16","256","","[Zwykłe ryski / otarcia]","[Bateria brak, Gniazdo ładowania ]","","","[mix starych dostaw na nowej hali]",""
"86c2cmt28","pf1kdde2","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8","","","","","[Brak]","[Bateria brak, Palmrest, Ramka Matrycy]","","3","[mix starych dostaw na nowej hali]",""
"86c2d3qjq","pf1yc4ad","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350u","","Brak","BRAK","","[Zwykłe ryski / otarcia]","[Spód X, Bateria brak]","","3","[mix starych dostaw na nowej hali]",""
"86c2d3qz6","pf1y9l3k","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350u","","8","256","","[Wszędzie otarcia]","[Bateria brak]","","3","[mix starych dostaw na nowej hali]",""
"86c2daexv","PF1DVDNF","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","16","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2dah62","pf27wz97","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2dajvu","pf2594t8","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2damaa","pf25c4kw","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2dar2v","PF27VJTJ","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Bez wad]","[Palmrest, Ramka Matrycy]","","","[mix starych dostaw na nowej hali]",""
"86c2day0h","pf28z38e","[lenovo thinkpad t490]","Magazyn","[]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Spód X, Bateria X]","","","[mix starych dostaw na nowej hali]",""
"86c2dbj5h","pf28w9rj","[lenovo thinkpad t490]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365U","","16","256","1920 x 1080","[Nowa]","[]","75%

","","[mix starych dostaw na nowej hali]",""
"86c2dc2xg","pf2c0ep3","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","32","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2dc4a2","pf1dvhja","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","16","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2dcbwu","pf2bkwn8","[lenovo thinkpad t490]","Serwis","[Francuska]","","i5","","","","","","[Zbita]","","","","[mix starych dostaw na nowej hali]",""
"86c2dcg93","PF2BG5HX","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","32","BRAK","","[Bez wad]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2ddk7z","PF149Q04","[lenovo thinkpad t490]","Magazyn","[QWERTY PL]","","i5","8265U","","16","256","","[Wszędzie otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2ddvwm","PF255S67","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2de6h2","pf1dkcz8","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","16","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2degpv","PF27KH5A","[lenovo thinkpad t490]","Serwis","[Francuska]","","i5","","","","","","[Zwykłe ryski / otarcia]","[Palmrest, Nie włącza się]","","","[mix starych dostaw na nowej hali]",""
"86c2dr605","PF1D63EL","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8265U","","16","256","","[Wszędzie otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2dr95w","PF1DV9WS","[lenovo thinkpad t490]","Magazyn","[QWERTY PL]","","i5","8365U","","16","256","","[Wszędzie otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2drcjf","PF1DK1AF","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","16","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2drvha","PF1DV3QW","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","16","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2drypb","PF1DVLQT","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","16","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2dt599","pf1d690u","[lenovo thinkpad t490]","Magazyn","[QWERTY PL]","","i5","8265U","","16","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2dt9ak","pf1dvhk4","[lenovo thinkpad t490]","Magazyn","[QWERTY PL]","","i5","8365U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2dtgdp","pf1dv3rh","[lenovo thinkpad t490]","Magazyn","[QWERTY PL]","","i5","8365U","","16","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2dtgu6","pf1fnzlm","[lenovo thinkpad t490]","Magazyn","[QWERTY PL]","","i5","8365U","","16","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2dtnc1","PF1DVHFS","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","16","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2du9dh","pf27w6af","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2dukft","PF28D9FN","[lenovo thinkpad t490]","Magazyn","[Inna]","","i5","8365U","","8","256","","[Bez wad]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2dvej9","pf27mljt","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2dx7hx","PF27NAGV","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2dxbdc","PF27Z4DD","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2dyvnt","PF27MN24","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","BRAK","","[Bez wad]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2dyy9j","PF25C4M0","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","16","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2dz128","PF27WRGN","[lenovo thinkpad t490]","Serwis","[Francuska]","","i5","","","","","","[Zbita]","[Nie włącza się]","","","[mix starych dostaw na nowej hali]",""
"86c2e16zm","PF28D9GS","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2e1b0w","pf28dn1l","[lenovo thinkpad t490]","Magazyn","[Inna]","","i5","8365U","","8","256","","[Bez wad]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2e1pck","PF27TZD7","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2e1z1r","PF1DWFFQ","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","[Klapa ma otarcia]","i5","8350U","","16","BRAK","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Bateria brak, Ramka Matrycy]","","3","[mix starych dostaw na nowej hali]",""
"86c2edf0a","PF27WMH6","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Bez wad]","[Spód X, Bateria brak]","","","[mix starych dostaw na nowej hali]",""
"86c2edfuf","PF28ZPPR","[lenovo thinkpad t490]","Gotowe do wysyłki","[QWERTY PL]","[Nowy palmrest]","i5","8365U","","16","256","1920 x 1080","[Mikro otarcia]","[]","88%
","","[mix starych dostaw na nowej hali]",""
"86c2ee0a7","pf2bwqdl","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Spód X]","","","[mix starych dostaw na nowej hali]",""
"86c2ef5rr","PF28DEDX","[lenovo thinkpad t490]","Magazyn","[Inna]","","i5","8365U","","8","256","","[Bez wad]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2ef77v","PF2ABNDK","[lenovo thinkpad t490]","Magazyn","[Inna]","","i5","8365U","","8","256","","[Bez wad]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2ef7mu","PF28D9JV","[lenovo thinkpad t490]","Gotowe do wysyłki","[QWERTY PL]","[Nowa Bateria, Nowy palmrest]","i5","8365U","","16","256","1920 x 1080","[Bez wad]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2eh1u9","pf28d9l6","[lenovo thinkpad t490]","Gotowe do wysyłki","[QWERTY PL]","[Nowa Bateria, Nowy palmrest]","i5","8365U","","16","256","1920 x 1080","[Bez wad]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2eh6xj","pf1p0aap","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8265U","","16","256","","[Nowa]","[]","","","[mix starych dostaw na nowej hali]","33461"
"86c2ene2n","PF1Y7JVA","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8265U","","16","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2ennth","PF27YBLL","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Bez wad]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2epj7v","PF1D6KZF","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8265U","","16","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2eqda5","pf2bg6z3","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","16","BRAK","","[Mikro otarcia]","[Spód X]","","","[mix starych dostaw na nowej hali]",""
"86c2eqg6w","pf2bcva1","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","32","BRAK","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Spód X, Palmrest, Ramka Matrycy]","","","[mix starych dostaw na nowej hali]",""
"86c2er8dc","PF298PYC","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Mikro otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2erkeu","PF2BVRT0","[lenovo thinkpad t490]","Serwis","[Francuska]","","","","","","","","[Zwykłe ryski / otarcia]","[Palmrest, Nie włącza się]","","","[mix starych dostaw na nowej hali]",""
"86c2erx7q","PF1ZGF44","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","8","256","","[Bez wad]","[Spód X]","","","[mix starych dostaw na nowej hali]",""
"86c2f1fkh","PF28E0TQ","[lenovo thinkpad t490]","Magazyn","[Inna]","","i5","8365U","","8","BRAK","","[Bez wad]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2f1z1z","PF297FQ6","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2f20c2","PF25774G","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2f20xa","PF28DMTW","[lenovo thinkpad t490]","Magazyn","[Inna]","","i5","8365U","","8","BRAK","","[Bez wad]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2f235u","PF21V59L","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2f2z2u","PF1YCHHP","[lenovo thinkpad t490]","Serwis","[Francuska]","","i7","8665U","","16","BRAK","","[Zbita]","","","","[mix starych dostaw na nowej hali]",""
"86c2f334k","pf2c5f8b","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2f3q5x","pf27zp59","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Mikro otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2f3zva","PF2BCZRV","[lenovo thinkpad t490]","Magazyn","[Brak]","","i5","8365U","","32","BRAK","","[Bez wad]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2f49xb","pf2bkkqt","[lenovo thinkpad t490]","Serwis","[Francuska]","","i5","8365U","","32","256","","[Bez wad]","[Hasło Bios]","","","[mix starych dostaw na nowej hali]",""
"86c2f70rh","pf256hhv","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2f7ajw","PF27Q134","[lenovo thinkpad t490]","Magazyn","[Francuska]","[Klapa ma otarcia]","i5","8365U","","8","256","","[Bez wad]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2f7b7f","PF255XQR","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2f7gv3","PF27VYZM","[lenovo thinkpad t490]","Serwis","[Francuska]","","","","","","","","[Zbita]","[Palmrest]","","","[mix starych dostaw na nowej hali]",""
"86c2f7kqh","PF27NMLG","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2f7n3h","PF27MD25","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2f8evf","PF27MBHC","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2g2kcj","PF27MNKG","[lenovo thinkpad t490]","Magazyn","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[mix starych dostaw na nowej hali]",""
"86c2gchgh","BL28TT2","[dell latitude 7490]","Przyjęcie","[QWERTY PL]","","i5","7300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","","[mix starych dostaw na nowej hali]",""
"86c37031a","cm14vp2","[dell latitude 7480]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[mix starych dostaw na nowej hali]",""
"86bzmrm2p","4htzst2","[dell latitude 7490]","Przyjęcie","[Francuska]","","i5","7300U","","8","256","1920 x 1080","[Dotyk, Bez wad]","[Bateria brak, Klapa X]","","","[od 1.07.2024 wprowadzone]",""
"86c30zbqv","5Y5YQQ2","[dell latitude 5590]","Serwis","","","","","","","","","[Zbita]","","","","[2025.03.22 - USA]",""
"86c2w2624","fhss2z2","[dell precision 7730]","Przyjęcie","[QWERTY PL]","","i7","8850H","P3200","32","512","1920 x 1080","[Bez wad]","","","","[2025.03.22 - USA]",""
"86c2w2aum","8TCZYW2","[dell precision 7730]","Przyjęcie","[QWERTY PL]","","i7","8850H","P3200","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.03.22 - USA]",""
"86c2w2br1","gwbnnv2","[dell precision 7730]","Przyjęcie","[QWERTY PL]","","i7","8850H","P3200","32","512","1920 x 1080","[Bez wad]","","","","[2025.03.22 - USA]",""
"86c2w2cm2","1030yt2","[dell precision 7730]","Przyjęcie","[QWERTY PL]","","i7","8850H","P3200","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.03.22 - USA]",""
"86c2w2dg0","bnbs7s2","[dell precision 7730]","Przyjęcie","[QWERTY PL]","","i7","8850H","P3200","32","512","1920 x 1080","[Bez wad]","","","","[2025.03.22 - USA]",""
